"","Gene Symbol","Representative miRNA"
"3980807","MMP1","hsa-miR-5684"
"3980808","MMP1","hsa-miR-4714-5p"
"3980809","MMP1","hsa-miR-514a-5p"
"3980810","MMP1","hsa-miR-3664-5p"
"3980811","MMP1","hsa-miR-5197-3p"
"3980812","MMP1","hsa-miR-4524b-3p"
"3980813","MMP1","hsa-miR-7161-3p"
"3980814","MMP1","hsa-miR-449b-3p"
"3980815","MMP1","hsa-miR-101-5p"
"3980816","MMP1","hsa-miR-5584-3p"
"3980817","MMP1","hsa-miR-3163"
"3980818","MMP1","hsa-miR-3074-3p"
"3980819","MMP1","hsa-miR-6074"
"3980820","MMP1","hsa-miR-5094"
"3980821","MMP1","hsa-miR-5586-5p"
"3980822","MMP1","hsa-miR-188-5p"
"3980823","MMP1","hsa-miR-4307"
"3980824","MMP1","hsa-miR-4778-5p"
"3980825","MMP1","hsa-miR-1228-3p"
"3980826","MMP1","hsa-miR-759"
"3980827","MMP1","hsa-miR-873-5p.1"
"3980828","MMP1","hsa-miR-936"
"3980829","MMP1","hsa-miR-5190"
"3980830","MMP1","hsa-miR-4277"
"3980831","MMP1","hsa-miR-7113-5p"
"3980832","MMP1","hsa-miR-4685-5p"
"3980833","MMP1","hsa-miR-4780"
"3980834","MMP1","hsa-miR-6780b-3p"
"3980835","MMP1","hsa-miR-6748-3p"
"3980836","MMP1","hsa-miR-5699-3p"
"3980837","MMP1","hsa-miR-1248"
"3980838","MMP1","hsa-miR-1915-5p"
"3980839","MMP1","hsa-miR-520g-5p"
"3980840","MMP1","hsa-miR-342-3p"
"3980841","MMP1","hsa-miR-3653-5p"
"3980842","MMP1","hsa-miR-1976"
"3980843","MMP1","hsa-miR-517-5p"
"3980844","MMP1","hsa-miR-6817-3p"
"3980845","MMP1","hsa-miR-518c-5p"
"3980846","MMP1","hsa-miR-330-5p"
"3980847","MMP1","hsa-miR-6764-3p"
"3980848","MMP1","hsa-miR-130b-5p"
"3980849","MMP1","hsa-miR-4251"
"3980850","MMP1","hsa-miR-7162-3p"
"3980851","MMP1","hsa-miR-875-3p"
"3980852","MMP1","hsa-miR-6128"
"3980853","MMP1","hsa-miR-3190-5p"
"3980854","MMP1","hsa-miR-3922-3p"
"3980855","MMP1","hsa-miR-4646-5p"
"3980856","MMP1","hsa-miR-3192-5p"
"3980857","MMP1","hsa-miR-6506-5p"
"3980858","MMP1","hsa-miR-3120-5p"
"3980859","MMP1","hsa-miR-4635"
"3980860","MMP1","hsa-miR-570-3p"
"3980861","MMP1","hsa-miR-5681a"
"3980862","MMP1","hsa-miR-6730-5p"
"3980863","MMP1","hsa-miR-3928-5p"
"3980864","MMP1","hsa-miR-4522"
"3980865","MMP1","hsa-miR-4513"
"3980866","MMP1","hsa-miR-6857-3p"
"3980867","MMP1","hsa-miR-5002-3p"
"3980868","MMP1","hsa-miR-539-5p"
"3980869","MMP1","hsa-miR-3160-3p"
"3980870","MMP1","hsa-miR-558"
"3980871","MMP1","hsa-miR-4487"
"3980872","MMP1","hsa-miR-202-3p"
"3980873","MMP1","hsa-miR-655-5p"
"3980874","MMP1","hsa-miR-891b"
"3980875","MMP1","hsa-miR-5589-3p"
"3980876","MMP1","hsa-miR-5689"
"3980877","MMP1","hsa-miR-3140-3p"
"3980878","MMP1","hsa-miR-3148"
"3980879","MMP1","hsa-miR-6124"
"3980880","MMP1","hsa-miR-4791"
"3980881","MMP1","hsa-miR-4713-3p"
"3980882","MMP1","hsa-miR-638"
"3980883","MMP1","hsa-miR-380-5p"
"3980884","MMP1","hsa-miR-668-3p"
"3980885","MMP1","hsa-miR-6895-3p"
"3980886","MMP1","hsa-miR-593-3p"
"3980887","MMP1","hsa-miR-431-5p"
"3980888","MMP1","hsa-miR-134-5p"
"3980889","MMP1","hsa-miR-3190-3p"
"3980890","MMP1","hsa-miR-223-5p"
"3980891","MMP1","hsa-miR-3152-3p"
"3980892","MMP1","hsa-miR-124-5p"
"3980893","MMP1","hsa-miR-2116-5p"
"3980894","MMP1","hsa-miR-22-5p"
"3980895","MMP1","hsa-miR-8068"
"3980896","MMP1","hsa-miR-181b-2-3p"
"3980897","MMP1","hsa-miR-4276"
"3980898","MMP1","hsa-miR-623"
"3980899","MMP1","hsa-miR-6792-3p"
"3980900","MMP1","hsa-miR-6749-3p"
"3980901","MMP1","hsa-miR-4799-5p"
"3980902","MMP1","hsa-miR-518d-5p"
"3980903","MMP1","hsa-miR-3191-5p"
"3980904","MMP1","hsa-miR-4753-3p"
"3980905","MMP1","hsa-miR-1299"
"3980906","MMP1","hsa-miR-4314"
"3980907","MMP1","hsa-miR-6888-3p"
"3980908","MMP1","hsa-miR-526b-5p"
"3980909","MMP1","hsa-miR-6844"
"3980910","MMP1","hsa-miR-488-3p"
"3980911","MMP1","hsa-miR-127-5p"
"3980912","MMP1","hsa-miR-3136-5p"
"3980913","MMP1","hsa-miR-448"
"3980914","MMP1","hsa-miR-1269b"
"3980915","MMP1","hsa-miR-8058"
"3980916","MMP1","hsa-miR-450b-3p"
"3980917","MMP1","hsa-miR-568"
"3980918","MMP1","hsa-miR-6818-3p"
"3980919","MMP1","hsa-miR-6833-5p"
"3980920","MMP1","hsa-miR-4752"
"3980921","MMP1","hsa-miR-4677-5p"
"3980922","MMP1","hsa-miR-6083"
"3980923","MMP1","hsa-miR-587"
"3980924","MMP1","hsa-miR-670-3p"
"3980925","MMP1","hsa-miR-1238-3p"
"3980926","MMP1","hsa-miR-4743-3p"
"3980927","MMP1","hsa-miR-4652-3p"
"3980928","MMP1","hsa-miR-4774-3p"
"3980929","MMP1","hsa-miR-4520-2-3p"
"3980930","MMP1","hsa-miR-4529-3p"
"3980931","MMP1","hsa-miR-450b-5p"
"3980932","MMP1","hsa-miR-7850-5p"
"3980933","MMP1","hsa-miR-2113"
"3980934","MMP1","hsa-miR-5010-3p"
"4062044","MS4A1","hsa-miR-222-3p"
"4062045","MS4A1","hsa-miR-215-5p"
"4062046","MS4A1","hsa-miR-3064-5p"
"4062047","MS4A1","hsa-miR-23c"
"4062048","MS4A1","hsa-miR-196a-5p"
"4062049","MS4A1","hsa-miR-138-5p"
"4062050","MS4A1","hsa-miR-181a-5p"
"4062051","MS4A1","hsa-miR-152-3p"
"4062052","MS4A1","hsa-miR-365a-3p"
"4062053","MS4A1","hsa-miR-520f-3p"
"4062054","MS4A1","hsa-miR-140-5p"
"4062055","MS4A1","hsa-miR-182-5p"
"4062056","MS4A1","hsa-miR-124-3p.1"
"4062057","MS4A1","hsa-miR-301a-3p"
"4062058","MS4A1","hsa-miR-455-5p"
"4062059","MS4A1","hsa-miR-128-3p"
"4062060","MS4A1","hsa-miR-146b-5p"
"4062061","MS4A1","hsa-miR-1-3p"
"4062062","MS4A1","hsa-miR-19a-3p"
"4062063","MS4A1","hsa-miR-499a-5p"
"4062064","MS4A1","hsa-miR-124-3p.2"
"4062065","MS4A1","hsa-miR-142-3p.2"
"4062066","MS4A1","hsa-miR-137"
"4062067","MS4A1","hsa-miR-27a-3p"
"4062068","MS4A1","hsa-miR-203a-3p.2"
"4062069","MS4A1","hsa-miR-455-3p.2"
"4062070","MS4A1","hsa-miR-129-5p"
"4062071","MS4A1","hsa-miR-548ae-3p"
"4062072","MS4A1","hsa-miR-548c-3p"
"4062073","MS4A1","hsa-miR-424-3p"
"4062074","MS4A1","hsa-miR-548ar-3p"
"4062075","MS4A1","hsa-miR-5582-3p"
"4062076","MS4A1","hsa-miR-548e-5p"
"4062077","MS4A1","hsa-miR-548n"
"4062078","MS4A1","hsa-miR-548az-5p"
"4062079","MS4A1","hsa-miR-4668-3p"
"4062080","MS4A1","hsa-miR-3662"
"4062081","MS4A1","hsa-miR-7844-5p"
"4062082","MS4A1","hsa-miR-3133"
"4062083","MS4A1","hsa-miR-186-5p"
"4062084","MS4A1","hsa-miR-4422"
"4062085","MS4A1","hsa-miR-320a"
"4062086","MS4A1","hsa-miR-6768-3p"
"4062087","MS4A1","hsa-miR-548at-5p"
"4062088","MS4A1","hsa-miR-561-3p"
"4062089","MS4A1","hsa-miR-5692a"
"4062090","MS4A1","hsa-miR-3121-3p"
"4062091","MS4A1","hsa-miR-3646"
"4062092","MS4A1","hsa-miR-4694-3p"
"4062093","MS4A1","hsa-miR-522-3p"
"4062094","MS4A1","hsa-miR-10a-3p"
"4062095","MS4A1","hsa-miR-7-1-3p"
"4062096","MS4A1","hsa-miR-543"
"4062097","MS4A1","hsa-miR-649"
"4062098","MS4A1","hsa-miR-5583-5p"
"4062099","MS4A1","hsa-miR-618"
"4062100","MS4A1","hsa-miR-6507-5p"
"4062101","MS4A1","hsa-miR-4432"
"4062102","MS4A1","hsa-miR-8087"
"4062103","MS4A1","hsa-miR-4662a-3p"
"4062104","MS4A1","hsa-miR-3156-5p"
"4062105","MS4A1","hsa-miR-651-3p"
"4062106","MS4A1","hsa-miR-4428"
"4062107","MS4A1","hsa-miR-6891-5p"
"4062108","MS4A1","hsa-miR-3714"
"4062109","MS4A1","hsa-miR-3910"
"4062110","MS4A1","hsa-miR-4753-5p"
"4062111","MS4A1","hsa-miR-4475"
"4062112","MS4A1","hsa-miR-548ai"
"4062113","MS4A1","hsa-miR-3974"
"4062114","MS4A1","hsa-miR-495-5p"
"4062115","MS4A1","hsa-miR-8084"
"4062116","MS4A1","hsa-miR-1277-5p"
"4062117","MS4A1","hsa-miR-3610"
"4062118","MS4A1","hsa-miR-5197-5p"
"4062119","MS4A1","hsa-miR-4506"
"4062120","MS4A1","hsa-miR-513b-3p"
"4062121","MS4A1","hsa-miR-409-3p"
"4062122","MS4A1","hsa-miR-33a-3p"
"4062123","MS4A1","hsa-miR-944"
"4062124","MS4A1","hsa-miR-32-3p"
"4062125","MS4A1","hsa-miR-590-3p"
"4062126","MS4A1","hsa-miR-3529-3p"
"4062127","MS4A1","hsa-miR-6882-5p"
"4062128","MS4A1","hsa-miR-4801"
"4062129","MS4A1","hsa-miR-5683"
"4062130","MS4A1","hsa-miR-376c-3p"
"4062131","MS4A1","hsa-miR-499a-3p"
"4062132","MS4A1","hsa-miR-7153-3p"
"4062133","MS4A1","hsa-miR-6782-3p"
"4062134","MS4A1","hsa-miR-1277-3p"
"4062135","MS4A1","hsa-miR-3923"
"4062136","MS4A1","hsa-miR-625-3p"
"4062137","MS4A1","hsa-miR-888-5p"
"4062138","MS4A1","hsa-miR-5680"
"4062139","MS4A1","hsa-miR-4773"
"4062140","MS4A1","hsa-miR-5197-3p"
"4062141","MS4A1","hsa-miR-4524b-3p"
"4062142","MS4A1","hsa-miR-3925-5p"
"4062143","MS4A1","hsa-miR-3123"
"4062144","MS4A1","hsa-miR-3916"
"4062145","MS4A1","hsa-miR-5586-3p"
"4062146","MS4A1","hsa-miR-577"
"4062147","MS4A1","hsa-miR-7161-3p"
"4062148","MS4A1","hsa-miR-576-3p"
"4062149","MS4A1","hsa-miR-548p"
"4062150","MS4A1","hsa-miR-4274"
"4062151","MS4A1","hsa-miR-6779-3p"
"4062152","MS4A1","hsa-miR-4496"
"4062153","MS4A1","hsa-miR-28-5p"
"4062154","MS4A1","hsa-miR-6511a-5p"
"4062155","MS4A1","hsa-miR-6760-5p"
"4062156","MS4A1","hsa-miR-4739"
"4062157","MS4A1","hsa-miR-6757-5p"
"4062158","MS4A1","hsa-miR-6735-5p"
"4062159","MS4A1","hsa-miR-4761-3p"
"4062160","MS4A1","hsa-miR-3927-3p"
"4062161","MS4A1","hsa-miR-154-5p"
"4062162","MS4A1","hsa-miR-1244"
"4062163","MS4A1","hsa-miR-203b-5p"
"4062164","MS4A1","hsa-miR-101-5p"
"4062165","MS4A1","hsa-miR-3976"
"4062166","MS4A1","hsa-miR-135a-3p"
"4062167","MS4A1","hsa-miR-410-3p"
"4062168","MS4A1","hsa-miR-5011-5p"
"4062169","MS4A1","hsa-miR-487a-3p"
"4062170","MS4A1","hsa-miR-136-3p"
"4062171","MS4A1","hsa-miR-2681-3p"
"4062172","MS4A1","hsa-miR-96-3p"
"4062173","MS4A1","hsa-miR-4733-5p"
"4062174","MS4A1","hsa-miR-3200-5p"
"4062175","MS4A1","hsa-miR-3126-3p"
"4062176","MS4A1","hsa-miR-141-5p"
"4062177","MS4A1","hsa-miR-1272"
"4062178","MS4A1","hsa-miR-1322"
"4062179","MS4A1","hsa-miR-4728-3p"
"4062180","MS4A1","hsa-miR-6890-5p"
"4062181","MS4A1","hsa-miR-3668"
"4062182","MS4A1","hsa-miR-6834-3p"
"4062183","MS4A1","hsa-miR-4501"
"4062184","MS4A1","hsa-miR-4657"
"4062185","MS4A1","hsa-miR-4781-3p"
"4062186","MS4A1","hsa-miR-126-5p"
"4062187","MS4A1","hsa-miR-4778-5p"
"4062188","MS4A1","hsa-miR-205-3p"
"4062189","MS4A1","hsa-miR-5002-5p"
"4062190","MS4A1","hsa-miR-3613-3p"
"4062191","MS4A1","hsa-miR-8063"
"4062192","MS4A1","hsa-miR-4698"
"4062193","MS4A1","hsa-miR-6715a-3p"
"4062194","MS4A1","hsa-miR-330-3p"
"4062195","MS4A1","hsa-miR-105-5p"
"4062196","MS4A1","hsa-miR-335-5p"
"4062197","MS4A1","hsa-miR-6830-5p"
"4062198","MS4A1","hsa-miR-3922-5p"
"4062199","MS4A1","hsa-miR-5697"
"4062200","MS4A1","hsa-miR-6865-3p"
"4062201","MS4A1","hsa-miR-3620-3p"
"4062202","MS4A1","hsa-miR-483-3p.2"
"4062203","MS4A1","hsa-miR-3614-5p"
"4062204","MS4A1","hsa-miR-3919"
"4062205","MS4A1","hsa-miR-4756-3p"
"4062206","MS4A1","hsa-miR-10b-3p"
"4062207","MS4A1","hsa-miR-383-3p"
"4062208","MS4A1","hsa-miR-7157-5p"
"4062209","MS4A1","hsa-miR-5685"
"4062210","MS4A1","hsa-miR-5690"
"4062211","MS4A1","hsa-miR-1972"
"4062212","MS4A1","hsa-miR-4650-5p"
"4062213","MS4A1","hsa-miR-125a-3p"
"4062214","MS4A1","hsa-miR-764"
"4062215","MS4A1","hsa-miR-3934-5p"
"4062216","MS4A1","hsa-miR-6733-3p"
"4062217","MS4A1","hsa-miR-4302"
"4062218","MS4A1","hsa-miR-5196-3p"
"4062219","MS4A1","hsa-miR-4793-5p"
"4062220","MS4A1","hsa-miR-8060"
"4062221","MS4A1","hsa-miR-490-5p"
"4062222","MS4A1","hsa-miR-1250-3p"
"4062223","MS4A1","hsa-miR-153-5p"
"4062224","MS4A1","hsa-miR-3691-3p"
"4062225","MS4A1","hsa-miR-488-5p"
"4062226","MS4A1","hsa-miR-6884-3p"
"4062227","MS4A1","hsa-miR-6872-3p"
"4062228","MS4A1","hsa-miR-4716-5p"
"4062229","MS4A1","hsa-miR-885-5p"
"4062230","MS4A1","hsa-miR-4308"
"4062231","MS4A1","hsa-miR-4292"
"4062232","MS4A1","hsa-miR-6891-3p"
"4062233","MS4A1","hsa-miR-6727-3p"
"4062234","MS4A1","hsa-miR-1237-3p"
"4062235","MS4A1","hsa-miR-1248"
"4062236","MS4A1","hsa-miR-3121-5p"
"4062237","MS4A1","hsa-miR-4304"
"4062238","MS4A1","hsa-miR-6777-5p"
"4062239","MS4A1","hsa-miR-542-5p"
"4062240","MS4A1","hsa-miR-4735-5p"
"4062241","MS4A1","hsa-miR-138-1-3p"
"4062242","MS4A1","hsa-miR-616-5p"
"4062243","MS4A1","hsa-miR-342-3p"
"4062244","MS4A1","hsa-miR-4330"
"4062245","MS4A1","hsa-miR-3664-3p"
"4062246","MS4A1","hsa-miR-1266-5p"
"4062247","MS4A1","hsa-miR-4797-3p"
"4062248","MS4A1","hsa-miR-4264"
"4062249","MS4A1","hsa-miR-6758-3p"
"4062250","MS4A1","hsa-miR-2116-3p"
"4062251","MS4A1","hsa-miR-4469"
"4062252","MS4A1","hsa-miR-7113-3p"
"4062253","MS4A1","hsa-miR-4287"
"4062254","MS4A1","hsa-miR-6814-3p"
"4062255","MS4A1","hsa-miR-6817-3p"
"4062256","MS4A1","hsa-miR-130b-5p"
"4062257","MS4A1","hsa-miR-4427"
"4062258","MS4A1","hsa-miR-5187-3p"
"4062259","MS4A1","hsa-miR-4680-3p"
"4062260","MS4A1","hsa-miR-6730-3p"
"4062261","MS4A1","hsa-miR-345-5p"
"4062262","MS4A1","hsa-miR-4251"
"4062263","MS4A1","hsa-miR-4329"
"4062264","MS4A1","hsa-miR-6761-5p"
"4062265","MS4A1","hsa-miR-4682"
"4062266","MS4A1","hsa-miR-875-3p"
"4062267","MS4A1","hsa-miR-6128"
"4062268","MS4A1","hsa-miR-3128"
"4062269","MS4A1","hsa-miR-6868-5p"
"4062270","MS4A1","hsa-miR-4799-3p"
"4062271","MS4A1","hsa-miR-664a-5p"
"4062272","MS4A1","hsa-miR-149-5p"
"4062273","MS4A1","hsa-miR-4742-3p"
"4062274","MS4A1","hsa-miR-1267"
"4062275","MS4A1","hsa-miR-367-5p"
"4062276","MS4A1","hsa-miR-412-3p"
"4062277","MS4A1","hsa-miR-942-5p"
"4062278","MS4A1","hsa-miR-432-5p"
"4062279","MS4A1","hsa-miR-643"
"4062280","MS4A1","hsa-miR-544a"
"4062281","MS4A1","hsa-miR-302b-5p"
"4062282","MS4A1","hsa-miR-627-3p"
"4062283","MS4A1","hsa-miR-494-3p"
"4062284","MS4A1","hsa-miR-3185"
"4062285","MS4A1","hsa-miR-493-3p"
"4062286","MS4A1","hsa-miR-4670-3p"
"4062287","MS4A1","hsa-miR-15b-3p"
"4062288","MS4A1","hsa-miR-219b-3p"
"4062289","MS4A1","hsa-miR-219a-2-3p"
"4062290","MS4A1","hsa-miR-549a"
"4062291","MS4A1","hsa-miR-631"
"4062292","MS4A1","hsa-miR-4522"
"4062293","MS4A1","hsa-miR-617"
"4062294","MS4A1","hsa-miR-6505-3p"
"4062295","MS4A1","hsa-miR-589-5p"
"4062296","MS4A1","hsa-miR-6770-5p"
"4062297","MS4A1","hsa-miR-4693-3p"
"4062298","MS4A1","hsa-miR-2114-3p"
"4062299","MS4A1","hsa-miR-3150b-3p"
"4062300","MS4A1","hsa-miR-1911-5p"
"4062301","MS4A1","hsa-miR-924"
"4062302","MS4A1","hsa-miR-1909-5p"
"4062303","MS4A1","hsa-miR-4745-5p"
"4062304","MS4A1","hsa-miR-3145-3p"
"4062305","MS4A1","hsa-miR-8082"
"4062306","MS4A1","hsa-miR-3134"
"4062307","MS4A1","hsa-miR-548f-5p"
"4062308","MS4A1","hsa-miR-1468-3p"
"4062309","MS4A1","hsa-miR-298"
"4062310","MS4A1","hsa-miR-3166"
"4062311","MS4A1","hsa-miR-4771"
"4062312","MS4A1","hsa-miR-2467-3p"
"4062313","MS4A1","hsa-miR-146b-3p"
"4062314","MS4A1","hsa-miR-6778-3p"
"4062315","MS4A1","hsa-miR-6781-3p"
"4062316","MS4A1","hsa-miR-187-5p"
"4062317","MS4A1","hsa-miR-548v"
"4062318","MS4A1","hsa-miR-31-3p"
"4062319","MS4A1","hsa-miR-7158-5p"
"4062320","MS4A1","hsa-miR-4268"
"4062321","MS4A1","hsa-miR-4448"
"4062322","MS4A1","hsa-miR-133a-5p"
"4062323","MS4A1","hsa-miR-6131"
"4062324","MS4A1","hsa-miR-1537-5p"
"4062325","MS4A1","hsa-miR-3148"
"4062326","MS4A1","hsa-miR-6124"
"4062327","MS4A1","hsa-miR-4261"
"4062328","MS4A1","hsa-miR-5093"
"4062329","MS4A1","hsa-miR-6828-5p"
"4062330","MS4A1","hsa-miR-671-5p"
"4062331","MS4A1","hsa-miR-5703"
"4062332","MS4A1","hsa-miR-185-5p"
"4062333","MS4A1","hsa-miR-5192"
"4062334","MS4A1","hsa-miR-6500-5p"
"4062335","MS4A1","hsa-miR-766-5p"
"4062336","MS4A1","hsa-miR-504-3p"
"4062337","MS4A1","hsa-miR-4653-3p"
"4062338","MS4A1","hsa-miR-4320"
"4062339","MS4A1","hsa-miR-4470"
"4062340","MS4A1","hsa-miR-885-3p"
"4062341","MS4A1","hsa-miR-1256"
"4062342","MS4A1","hsa-miR-4757-5p"
"4062343","MS4A1","hsa-miR-6822-3p"
"4062344","MS4A1","hsa-miR-760"
"4062345","MS4A1","hsa-miR-6716-5p"
"4062346","MS4A1","hsa-miR-6878-5p"
"4062347","MS4A1","hsa-miR-7106-5p"
"4062348","MS4A1","hsa-miR-149-3p"
"4062349","MS4A1","hsa-miR-6799-5p"
"4062350","MS4A1","hsa-miR-4725-3p"
"4062351","MS4A1","hsa-miR-3175"
"4062352","MS4A1","hsa-miR-4664-5p"
"4062353","MS4A1","hsa-miR-4651"
"4062354","MS4A1","hsa-miR-6747-5p"
"4062355","MS4A1","hsa-miR-555"
"4062356","MS4A1","hsa-miR-6772-5p"
"4062357","MS4A1","hsa-miR-4455"
"4062358","MS4A1","hsa-miR-609"
"4062359","MS4A1","hsa-miR-23b-5p"
"4062360","MS4A1","hsa-miR-629-5p"
"4062361","MS4A1","hsa-miR-379-5p"
"4062362","MS4A1","hsa-miR-6801-5p"
"4062363","MS4A1","hsa-miR-601"
"4062364","MS4A1","hsa-miR-675-5p"
"4062365","MS4A1","hsa-miR-152-5p"
"4062366","MS4A1","hsa-miR-410-5p"
"4062367","MS4A1","hsa-miR-8065"
"4062368","MS4A1","hsa-miR-668-3p"
"4062369","MS4A1","hsa-miR-4796-5p"
"4062370","MS4A1","hsa-miR-6895-3p"
"4062371","MS4A1","hsa-miR-593-3p"
"4062372","MS4A1","hsa-miR-346"
"4062373","MS4A1","hsa-miR-6740-3p"
"4062374","MS4A1","hsa-miR-4504"
"4062375","MS4A1","hsa-miR-3164"
"4062376","MS4A1","hsa-miR-4316"
"4062377","MS4A1","hsa-miR-1294"
"4062378","MS4A1","hsa-miR-3944-5p"
"4062379","MS4A1","hsa-miR-143-5p"
"4062380","MS4A1","hsa-miR-1227-3p"
"4062381","MS4A1","hsa-miR-636"
"4062382","MS4A1","hsa-miR-3190-3p"
"4062383","MS4A1","hsa-miR-376b-5p"
"4062384","MS4A1","hsa-miR-3691-5p"
"4062385","MS4A1","hsa-miR-8056"
"4062386","MS4A1","hsa-miR-6778-5p"
"4062387","MS4A1","hsa-miR-4536-5p"
"4062388","MS4A1","hsa-miR-4711-3p"
"4062389","MS4A1","hsa-miR-569"
"4062390","MS4A1","hsa-miR-1258"
"4062391","MS4A1","hsa-miR-4684-3p"
"4062392","MS4A1","hsa-miR-3143"
"4062393","MS4A1","hsa-miR-3653-3p"
"4062394","MS4A1","hsa-miR-633"
"4062395","MS4A1","hsa-miR-4775"
"4062396","MS4A1","hsa-miR-524-5p"
"4062397","MS4A1","hsa-miR-4777-3p"
"4062398","MS4A1","hsa-miR-4724-3p"
"4062399","MS4A1","hsa-miR-3682-5p"
"4062400","MS4A1","hsa-miR-5687"
"4062401","MS4A1","hsa-miR-3162-5p"
"4062402","MS4A1","hsa-miR-411-5p.2"
"4062403","MS4A1","hsa-miR-4460"
"4062404","MS4A1","hsa-miR-340-5p"
"4062405","MS4A1","hsa-miR-190a-3p"
"4062406","MS4A1","hsa-miR-4477a"
"4062407","MS4A1","hsa-miR-4795-3p"
"4062408","MS4A1","hsa-miR-5701"
"4062409","MS4A1","hsa-miR-6715b-3p"
"4062410","MS4A1","hsa-miR-513a-5p"
"4062411","MS4A1","hsa-miR-6802-3p"
"4062412","MS4A1","hsa-miR-4276"
"4062413","MS4A1","hsa-miR-539-3p"
"4062414","MS4A1","hsa-miR-5007-3p"
"4062415","MS4A1","hsa-miR-452-3p"
"4062416","MS4A1","hsa-miR-7154-5p"
"4062417","MS4A1","hsa-miR-6516-3p"
"4062418","MS4A1","hsa-miR-5696"
"4062419","MS4A1","hsa-miR-579-3p"
"4062420","MS4A1","hsa-miR-6509-3p"
"4062421","MS4A1","hsa-miR-4436b-5p"
"4062422","MS4A1","hsa-miR-5581-3p"
"4062423","MS4A1","hsa-miR-642a-5p"
"4062424","MS4A1","hsa-miR-6868-3p"
"4062425","MS4A1","hsa-miR-6867-3p"
"4062426","MS4A1","hsa-miR-4684-5p"
"4062427","MS4A1","hsa-miR-6873-3p"
"4062428","MS4A1","hsa-miR-4753-3p"
"4062429","MS4A1","hsa-miR-4256"
"4062430","MS4A1","hsa-miR-4303"
"4062431","MS4A1","hsa-miR-4727-5p"
"4062432","MS4A1","hsa-miR-5001-3p"
"4062433","MS4A1","hsa-miR-1299"
"4062434","MS4A1","hsa-miR-516b-5p"
"4062435","MS4A1","hsa-miR-3686"
"4062436","MS4A1","hsa-miR-526b-5p"
"4062437","MS4A1","hsa-miR-653-5p"
"4062438","MS4A1","hsa-miR-183-3p"
"4062439","MS4A1","hsa-miR-4452"
"4062440","MS4A1","hsa-miR-943"
"4062441","MS4A1","hsa-miR-580-3p"
"4062442","MS4A1","hsa-miR-6869-5p"
"4062443","MS4A1","hsa-miR-627-5p"
"4062444","MS4A1","hsa-miR-3161"
"4062445","MS4A1","hsa-miR-548aw"
"4062446","MS4A1","hsa-miR-518a-5p"
"4062447","MS4A1","hsa-miR-4325"
"4062448","MS4A1","hsa-miR-1273h-3p"
"4062449","MS4A1","hsa-miR-3678-3p"
"4062450","MS4A1","hsa-miR-192-3p"
"4062451","MS4A1","hsa-miR-3064-3p"
"4062452","MS4A1","hsa-miR-1178-3p"
"4062453","MS4A1","hsa-miR-6772-3p"
"4062454","MS4A1","hsa-miR-3977"
"4062455","MS4A1","hsa-miR-6079"
"4062456","MS4A1","hsa-miR-6505-5p"
"4062457","MS4A1","hsa-miR-4531"
"4062458","MS4A1","hsa-miR-1270"
"4062459","MS4A1","hsa-miR-6878-3p"
"4062460","MS4A1","hsa-miR-8057"
"4062461","MS4A1","hsa-miR-30c-2-3p"
"4062462","MS4A1","hsa-miR-1273h-5p"
"4062463","MS4A1","hsa-miR-2110"
"4062464","MS4A1","hsa-miR-6810-5p"
"4062465","MS4A1","hsa-miR-3150a-3p"
"4062466","MS4A1","hsa-miR-6857-5p"
"4062467","MS4A1","hsa-miR-6812-5p"
"4062468","MS4A1","hsa-miR-4507"
"4062469","MS4A1","hsa-miR-6839-3p"
"4062470","MS4A1","hsa-miR-5587-5p"
"4062471","MS4A1","hsa-miR-487b-5p"
"4062472","MS4A1","hsa-miR-568"
"4062473","MS4A1","hsa-miR-3912-5p"
"4062474","MS4A1","hsa-miR-4433b-5p"
"4062475","MS4A1","hsa-miR-6818-3p"
"4062476","MS4A1","hsa-miR-4288"
"4062477","MS4A1","hsa-miR-6833-5p"
"4062478","MS4A1","hsa-miR-4752"
"4062479","MS4A1","hsa-miR-2053"
"4062480","MS4A1","hsa-miR-302c-5p"
"4062481","MS4A1","hsa-miR-1303"
"4062482","MS4A1","hsa-miR-651-5p"
"4062483","MS4A1","hsa-miR-3591-5p"
"4062484","MS4A1","hsa-miR-374a-3p"
"4062485","MS4A1","hsa-miR-491-3p"
"4062486","MS4A1","hsa-miR-325-3p"
"4062487","MS4A1","hsa-miR-607"
"4062488","MS4A1","hsa-miR-498"
"4062489","MS4A1","hsa-miR-3942-3p"
"4062490","MS4A1","hsa-miR-587"
"4062491","MS4A1","hsa-miR-4263"
"4062492","MS4A1","hsa-miR-576-5p"
"4062493","MS4A1","hsa-miR-7159-3p"
"4062494","MS4A1","hsa-miR-4482-3p"
"4062495","MS4A1","hsa-miR-6833-3p"
"4062496","MS4A1","hsa-miR-4762-3p"
"4062497","MS4A1","hsa-miR-6738-3p"
"4062498","MS4A1","hsa-miR-6875-3p"
"4062499","MS4A1","hsa-miR-4659a-3p"
"4062500","MS4A1","hsa-miR-578"
"4062501","MS4A1","hsa-miR-510-3p"
"4062502","MS4A1","hsa-miR-1304-5p"
"4062503","MS4A1","hsa-miR-8081"
"4062504","MS4A1","hsa-miR-599"
"4062505","MS4A1","hsa-miR-887-5p"
