"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ALOX12",0.00940619464748453,6.44150867870298,0.151821796874669,0.880624578406985,0.941737562156508,-6.35621825989663
"YY1",0.02612609001404,10.1433600793728,0.151486021470815,0.880886494102338,0.941858788296271,-6.35626976670013
"FANCE",0.0179155524348912,7.27244829826559,0.151424478088156,0.880934501440723,0.941858788296271,-6.35627919490365
"CORIN",0.00730947573308079,4.90937701359439,0.151384531863309,0.880965662017209,0.941858788296271,-6.35628531246152
"LSM2",-0.0145684762635176,8.68534521181188,-0.151311602938803,0.881022551687273,0.941858788296271,-6.35629647699448
"PLVAP",0.0294013835202565,11.0709283142957,0.150836197882255,0.881393416945761,0.942147499182659,-6.35636912416189
"UTP18",-0.0223764902246771,9.46324228610755,-0.150782940619712,0.881434964861981,0.942147499182659,-6.35637724825149
"MAGEC1",-0.0072520723807716,5.95950952033068,-0.150601339194416,0.881576641312443,0.942209453124232,-6.35640492897841
"AP2A2",0.0244799847781236,10.8621037296936,0.150526169176315,0.88163528642417,0.942209453124232,-6.3564163770797
"GALT",0.0190844068772745,8.74852909053522,0.150394782162982,0.881737791798314,0.942242928072518,-6.35643637311228
"CNNM4",-0.0122497594415859,7.39266855591342,-0.150280634685263,0.881826848963454,0.942262027746952,-6.35645373128128
"LRRC19",-0.00721532283642657,4.78646615821204,-0.149582534095967,0.882371537361457,0.94276794253399,-6.35655960376909
"TBPL1",-0.0261750257572344,8.99759732606995,-0.149070645524244,0.882770972721267,0.943118592890348,-6.35663692308586
"MTX1",0.0102516048707645,9.87867913185154,0.14889184525699,0.882910501098437,0.943134003288859,-6.35666386802152
"VKORC1",0.0215619773040886,12.0547123545039,0.148863352718264,0.882932735861708,0.943134003288859,-6.35666815882354
"HNMT",0.00738006473124282,6.17307806370514,0.148618986131104,0.883123436597656,0.943134003288859,-6.35670492527883
"UGT2B15",0.0126025047444551,6.69173991581761,0.148507765466802,0.883210234251636,0.943134003288859,-6.35672163914787
"SPRR1B",-0.00956352777863541,6.33078564703041,-0.148399088651638,0.883295048104277,0.943134003288859,-6.35673795867244
"KIAA0087",-0.00893227433961281,5.15284071356479,-0.148393752926908,0.883299212261636,0.943134003288859,-6.35673875960793
"ASAP2",0.0303353864197095,9.63430939088191,0.148297532372761,0.883374306216646,0.943134003288859,-6.3567531981595
"FRRS1L",-0.00608806960047361,5.21270404836999,-0.148026506129347,0.883585830768475,0.943134003288859,-6.35679381725505
"KIAA0485",-0.0123620390851293,6.8434465478266,-0.147858661000953,0.883716831245181,0.943134003288859,-6.35681893526281
"EDF1",-0.0164219486187913,10.5047121635331,-0.147746726038529,0.88380419660124,0.943134003288859,-6.35683567051048
"MSH4",-0.00808695797602622,4.89876642172754,-0.147715546556407,0.883828532487917,0.943134003288859,-6.35684032986091
"CD93",-0.029689346683339,9.7024726835259,-0.147702071015975,0.883839050313397,0.943134003288859,-6.35684234329378
"CDC5L",0.0241016016372261,8.22019338094569,0.147699837416698,0.883840793667283,0.943134003288859,-6.35684267700681
"MIR1204",-0.00906133610069168,6.86601172105952,-0.147629831366837,0.883895434622097,0.943134003288859,-6.3568531337747
"ZNF12",0.0248711454041494,7.52932788724194,0.147623782431086,0.883900155950593,0.943134003288859,-6.3568540370689
"CLIP3",-0.0173691801646539,9.17987050607451,-0.147591447271518,0.883925394334183,0.943134003288859,-6.35685886508717
"GPM6B",0.0485746012304725,8.47230607336328,0.146869287978894,0.884489089980854,0.943588251459983,-6.35696641687807
"DPY19L1P1",0.00924454530383131,5.70374050218921,0.146772722144607,0.884564471070378,0.943588251459983,-6.35698075859766
"ELK3",0.016303654258471,7.70246242372493,0.146753638287533,0.884579368416514,0.943588251459983,-6.35698359177089
"GOLGA6A",0.00822961793918735,5.85074665042121,0.146668285987453,0.88464599713319,0.943588251459983,-6.35699625860099
"CTPS1",0.0418166685472946,8.11906517662735,0.146589441794842,0.884707546186436,0.943588251459983,-6.35700795305067
"ALPP",-0.00899609906722454,6.61433114172174,-0.146231407366241,0.884987052056754,0.94381031325131,-6.35706097902001
"DHODH",-0.0150927110471293,6.04138579160946,-0.145789082584968,0.88533238171776,0.944077890337207,-6.35712630992162
"AQP4",0.00695131510085926,4.74524158100712,0.145727330191262,0.885380594594401,0.944077890337207,-6.3571354149701
"LOC101928589",-0.0138524013537015,10.2390716552085,-0.145365325374315,0.885663237152917,0.944086733132276,-6.35718871313115
"IRF6",0.0218804068553948,8.3642593326979,0.145308414639346,0.885707672766798,0.944086733132276,-6.35719708009282
"KIF5A",0.0169824132030436,7.79167421850652,0.145244626069197,0.885757479014535,0.944086733132276,-6.35720645434024
"MAGEA3",0.0100992331104142,6.06312547120281,0.145243686403551,0.885758212711012,0.944086733132276,-6.35720659240102
"SRPK3",-0.0122613568613725,7.22662050882678,-0.145204246702948,0.885789007555824,0.944086733132276,-6.35721238629188
"GRM5",0.0118997019932349,6.33013622429428,0.145037523594931,0.885919188368215,0.944086733132276,-6.35723686140407
"EPM2A",0.0102955667481696,7.29576470722358,0.145008583750441,0.885941785524738,0.944086733132276,-6.35724110694228
"IMPG1",-0.00561421988451659,4.64901714540652,-0.144910962106989,0.886018012355898,0.944086733132276,-6.35725542201235
"UBE2D3",-0.0152978397602089,11.00974742184,-0.14489460615186,0.88603078384092,0.944086733132276,-6.35725781948035
"CNGB1",0.00623182870773229,5.59289610766861,0.144553172239938,0.886297398398878,0.944283300013509,-6.35730780544081
"DEGS1",-0.0149298299176179,9.33459662263037,-0.144458302727587,0.88637148132841,0.944283300013509,-6.35732167345004
"IL17RB",0.0103534959274146,7.26321329501769,0.144384296572372,0.886429272944615,0.944283300013509,-6.35733248534749
"KCNA5",0.0200543046375473,7.59165965140137,0.143921164318537,0.88679094882913,0.944592563744362,-6.35740002085999
"GDF9",-0.0115386574389817,7.08198145327383,-0.143679940180804,0.886979338995235,0.944692221554256,-6.35743511119748
"NEK9",0.0137293042707732,10.3563812215471,0.143584369233752,0.887053979454939,0.944692221554256,-6.357448997439
"SHOX2",0.0329634108108912,7.22812780153326,0.143527222866501,0.887098611008492,0.944692221554256,-6.3574572962701
"APPBP2",-0.0133444834946268,9.55556356358222,-0.143255542837577,0.887310799468765,0.944784389962428,-6.35749670470895
"CLCC1",0.0120154399243735,5.13768663192722,0.143233636320838,0.887327909345992,0.944784389962428,-6.35749987910287
"MCMBP",0.0185172881488739,7.78623433772631,0.143058294716274,0.88746486025854,0.944797955168646,-6.35752526975698
"BCL7A",0.0102401092960496,8.04928955120855,0.143034557335877,0.887483400662306,0.944797955168646,-6.35752870470479
"TPP1",0.0225974225948995,11.7770570516469,0.142864441161058,0.887616274132353,0.944863419436265,-6.35755330493189
"HECW1",-0.00998451228746568,5.77873205590059,-0.142550730420284,0.887861314528857,0.945048264748993,-6.35759859350423
"EIF2D",-0.0173669695402675,9.82756755909543,-0.142340304043211,0.888025685598424,0.94505913893039,-6.35762891583415
"APOH",-0.00954222337554629,6.39282564153961,-0.142288979798923,0.888065777457711,0.94505913893039,-6.35763630484767
"BCL2L11",0.00924038129479915,5.48441222597532,0.142245238074994,0.888099946482912,0.94505913893039,-6.35764260012651
"RENBP",-0.0261361672943435,8.87195843795662,-0.142172058174381,0.88815711175448,0.94505913893039,-6.35765312780735
"ZNF835",0.0105444160529825,7.46081096961171,0.14153162242573,0.888657421474933,0.945469330142752,-6.35774503031303
"NRIP2",-0.0256639581459745,7.26233565944829,-0.141416109579198,0.888747665382567,0.945469330142752,-6.35776156231155
"MKNK1",0.0169066464389193,10.5393641199825,0.141404309652687,0.888756884110165,0.945469330142752,-6.35776325033806
"RP11-278J20.2",0.00662407435297865,4.87582825397191,0.141294553170789,0.888842632454821,0.945470588357413,-6.35777894470359
"GALNT14",-0.0147481639912867,6.87386504252977,-0.141219947650048,0.888900919551862,0.945470588357413,-6.35778960579653
"DPH5",-0.0110529358516235,10.284330567035,-0.140703318737681,0.889304564047268,0.945823920479968,-6.35786327758792
"EIF5",-0.0282153363770337,9.44868777521204,-0.14046408245736,0.889491490791472,0.945946723194884,-6.35789730160886
"AGPAT4",0.0220743314519705,8.29453075617358,0.140309478001184,0.889612294126538,0.945989362670451,-6.35791925860361
"PPP1R13L",-0.010731468280216,7.85248057967782,-0.140229846897641,0.889674516573577,0.945989362670451,-6.35793055843045
"SDHC",-0.012772646649459,10.707023326172,-0.140006491340958,0.889849046827922,0.946098942398491,-6.35796221889806
"ZNF124",-0.0106460316426793,6.24649280950151,-0.139687010948148,0.890098699005144,0.946288368703807,-6.35800741741091
"BICD2",-0.0211463651381239,7.74727690805349,-0.13860551295997,0.890943902049548,0.947110860217625,-6.35815965732334
"CA11",0.0157373235337156,8.77703388101309,0.138336813878633,0.891153913964436,0.947199715911483,-6.35819729825443
"TRPC1",-0.0238189289151243,8.20628740352705,-0.138315462552965,0.891170602248365,0.947199715911483,-6.35820028614506
"RAI14",-0.0317254768131883,9.99568078552447,-0.137985454590289,0.891428544353363,0.947353614336064,-6.35824640869095
"FGD1",-0.0153670438556324,8.28826464392065,-0.13794708667868,0.891458534423964,0.947353614336064,-6.35825176392646
"SCGB1A1",0.00878967016171841,6.27317153960079,0.137478622766419,0.891824720028887,0.947666678897197,-6.35831703029352
"BNIP2",0.0174217827052144,8.76847712600639,0.137186981516035,0.892052700542333,0.94780591586742,-6.35835754978987
"MADCAM1",0.0111900696255,7.37043104176965,0.137048737630484,0.892160771264489,0.94780591586742,-6.35837672684358
"ATP2B2",-0.0108854998834782,7.89832255456501,-0.137036215162752,0.892170560679009,0.94780591586742,-6.35837846299436
"BCL2L13",-0.0151580922388476,8.76159104279635,-0.136918017150444,0.892262962604619,0.947828010271835,-6.35839484250238
"FLG",0.00607541449234223,4.61101626931435,0.136781754870937,0.892369488300399,0.947859767437087,-6.35841370778926
"ZNF80",0.00562890618740178,4.53192897417912,0.136696586053371,0.892436071735923,0.947859767437087,-6.35842548974694
"PTK2",-0.0163344936312859,8.9332587570458,-0.136558234043133,0.892544234547268,0.947898590556979,-6.358444613265
"IL36RN",-0.00782541371199705,5.4793345498202,-0.13644649233026,0.892631595134306,0.947915316870662,-6.35846004449786
"LAMTOR2",-0.014517547658581,9.5945452712074,-0.136261622224239,0.89277613114491,0.947992752122989,-6.35848554687448
"C6orf25",-0.0109068831558629,6.06214865561889,-0.136013870466665,0.892969835529211,0.948072126292443,-6.35851966949069
"CCT3",-0.0146106301473031,10.5939239932163,-0.13598280069414,0.892994127869923,0.948072126292443,-6.35852394432622
"SOD1",0.0119943435038973,12.1860861953481,0.13588609120655,0.893069742233707,0.948076363617578,-6.35853724417418
"CCNF",-0.0135718733453222,8.5402233110222,-0.135236417603995,0.893577730117545,0.948539568048592,-6.35862634480881
"MCFD2",0.0277888764293873,8.84301549014476,0.134953382033615,0.893799053710492,0.9486984262662,-6.35866502889764
"IMPAD1",-0.0205249715974888,8.92774855175969,-0.134725669740738,0.893977122892763,0.948811351485849,-6.35869609289952
"SESN1",-0.0357392723254833,9.51579189041673,-0.134245154462278,0.894352900642049,0.949072990246305,-6.35876147184369
"TMED3",0.0200562827646116,9.6879958568139,0.134202220774839,0.894386477338466,0.949072990246305,-6.35876730205396
"MTL5",-0.00571344811077361,5.905194963311,-0.13400658757153,0.894539476686429,0.949072990246305,-6.35879384463046
"KLHL9",0.0102697532725254,8.35383487381403,0.1339323559007,0.894597532328597,0.949072990246305,-6.35880390591055
"ZNF10",0.0117165260311469,6.64841902416706,0.133929009133231,0.894600149806881,0.949072990246305,-6.35880435939665
"GRIA4",0.00917885878583017,6.27405891437769,0.133746894268353,0.894742582130985,0.949072990246305,-6.35882901885345
"HIST1H3A",0.00884974994819817,6.04065101343136,0.133709085549558,0.894772152843039,0.949072990246305,-6.35883413418356
"CCNA1",-0.00986322468743245,5.64590989558521,-0.133677023858202,0.894797228848975,0.949072990246305,-6.35883847083824
"NONO",0.00822524058584237,12.1227823287706,0.133482706908482,0.894949209906675,0.94915813568902,-6.35886473187254
"CDH19",0.0328287241672248,5.05566293740468,0.132955727777489,0.895361396591279,0.949519212199869,-6.35893575867512
"STAT6",-0.0139207208186116,11.3513839002455,-0.13285807409245,0.895437781574108,0.949524146014297,-6.35894888973311
"NFIB",-0.037963452565944,10.306421234687,-0.13268347216,0.895574358261958,0.949536533239043,-6.35897234367094
"ILKAP",-0.0114449684861146,8.8916274206865,-0.132659729766244,0.895592930232639,0.949536533239043,-6.35897553056196
"MAGED2",0.0203719685357534,9.5308346698354,0.131510809770142,0.896491720515132,0.950413335292232,-6.35912906714164
"MAGOHB",0.0088155867318945,6.61364077568637,0.131194830113047,0.896738933556885,0.950503304107496,-6.35917105946323
"SCAMP2",0.0169704395807792,10.5471138410494,0.131146847553164,0.896776474612349,0.950503304107496,-6.35917742731551
"CASR",-0.0119777968391625,8.50730906611643,-0.13112699820443,0.896792004608183,0.950503304107496,-6.35918006087838
"CDX1",0.0122936688892237,8.61430526975219,0.13102594843181,0.896871065917741,0.950510992758458,-6.35919346174331
"MYH1",-0.00580008842095785,4.65764791291569,-0.130877657677931,0.896987090530118,0.950557851040523,-6.35921310886422
"DCAF6",0.0164134354860227,9.04491354778114,0.130710452107563,0.897117917154486,0.950620386597337,-6.35923523537294
"SPINT1",-0.0103778990563259,7.139564584048,-0.130551475230338,0.897242308166653,0.950676093268389,-6.35925624677586
"DNMT3B",0.0139724209494803,6.84364108393203,0.129866589334084,0.897778225930752,0.951167790671151,-6.35934647374802
"RP3-522P13.1",-0.00749851134718381,5.28028848107457,-0.129329757501622,0.898198327300952,0.951536715364762,-6.35941686476008
"MNAT1",-0.0123331126023822,7.75294456049933,-0.129217591966712,0.898286107038745,0.951540331852046,-6.35943153547215
"KCNJ6",-0.0166455077620884,7.23539725287865,-0.129069996032583,0.898401616307497,0.951540331852046,-6.35945082094275
"RGS5",-0.0274221717895349,11.0595532407642,-0.129038900059269,0.898425952454205,0.951540331852046,-6.35945488125915
"MRFAP1L1",0.0116427789454194,9.98998446930906,0.128957981878465,0.898489280639021,0.951540331852046,-6.35946544246704
"PMM1",-0.0207718192321171,8.33891280241831,-0.128552838606777,0.898806364201857,0.951799987435199,-6.35951822112317
"F2RL3",0.00592815955099943,5.07789343737067,0.128408076712094,0.898919665623978,0.95184382160344,-6.35953703927159
"MDK",0.0350346545778135,8.7226385013416,0.128289380435897,0.899012567792367,0.95186605022137,-6.3595524532542
"TAP2",0.0368927312725778,8.59653779576895,0.128177961580806,0.899099775350665,0.951882246366213,-6.35956690923383
"MAB21L1",0.0356501731305657,6.34488597657956,0.127981777903815,0.899253331503799,0.951968677952319,-6.35959233249493
"PRKRA",-0.0121389485015813,9.27297893132983,-0.127760004121101,0.89942692228543,0.952076303102138,-6.35962102512924
"HCN4",0.0077299740463913,5.83942729479766,0.127370703062814,0.899731655430445,0.952322718929537,-6.3596712719205
"LOC101929148",-0.00607153345241583,5.20879671472851,-0.127205032323018,0.899861342274766,0.952369826316836,-6.35969260846963
"C6orf120",0.0173304665131639,8.52859982223051,0.127052152417545,0.899981018996571,0.952369826316836,-6.35971227309928
"ERBB2IP",0.0230203668947651,8.82413466893162,0.126957191158494,0.900055357338152,0.952369826316836,-6.35972447588226
"LOC101928061",-0.0221370080346698,9.73064026204381,-0.126890533149569,0.900107539658151,0.952369826316836,-6.35973303617729
"PRPF38B",0.0158360333515285,7.63478512973421,0.126854306810639,0.900135899150104,0.952369826316836,-6.35973768652081
"CALCOCO2",-0.0152465372267115,10.8247150885981,-0.126678663126099,0.900273402290703,0.952417759710952,-6.35976021494752
"CACFD1",0.00822559883455085,8.7712320514969,0.126562164037398,0.900364605680668,0.952417759710952,-6.35977514017078
"POU3F1",0.0113430818983679,6.30477095498459,0.126491255154626,0.900420118650579,0.952417759710952,-6.35978421791389
"C7orf26",-0.00884664718457403,8.79618506464475,-0.126370365681578,0.900514761496762,0.952417759710952,-6.35979968245007
"SAA3P",-0.0108732783106703,6.46758919364807,-0.126321028575409,0.90055338732885,0.952417759710952,-6.35980598955463
"ETV5",-0.017617947759153,7.70763453887137,-0.126244999551959,0.90061291065211,0.952417759710952,-6.35981570405691
"AP5S1",0.0118777585705483,8.33091221200316,0.125511324116379,0.901187337623729,0.952873857771919,-6.35990914829201
"GNGT1",0.00517637264324284,4.75585458809907,0.125370931796885,0.901297263276538,0.952873857771919,-6.35992696730046
"ABCG2",0.0292242118556719,7.23849842276904,0.125354917578038,0.90130980236312,0.952873857771919,-6.35992899860707
"PIP",-0.00748718543668153,7.32040850243236,-0.125326385811069,0.901332142718305,0.952873857771919,-6.35993261704669
"MRPL23",-0.0163845603269339,8.79063305887721,-0.125056416789012,0.901543532405962,0.952948648879621,-6.35996681419233
"GALNS",0.0174391481837901,9.16178583788462,0.125052153240878,0.901546870886114,0.952948648879621,-6.35996735366795
"MXD3",0.0111359271366354,8.39323218320011,0.124534313875936,0.901952367695222,0.953089601657147,-6.36003274036737
"TMEM43",-0.0189483393984911,11.0688611089222,-0.124449605920798,0.902018701296235,0.953089601657147,-6.36004341051057
"ARID3A",-0.0155992176806583,6.79314527853249,-0.124416849695451,0.902044352428161,0.953089601657147,-6.36004753466805
"ZNF638",-0.0120635642321083,10.5417665016786,-0.124404371511008,0.902054124020902,0.953089601657147,-6.36004910544295
"CELA3B",-0.00818839914665856,6.62886839190744,-0.124402228600822,0.902055802122837,0.953089601657147,-6.36004937518027
"ZNF551",-0.011441633674279,5.06317403498795,-0.124330168464871,0.90211223231566,0.953089601657147,-6.36005844299792
"STK38L",0.0271492853526585,8.16717531285561,0.12400572931188,0.902366306688251,0.953281947456694,-6.36009920439341
"CCNG1",0.0313656853036386,10.8290444503079,0.123515525231056,0.902750214872622,0.953520662783552,-6.36016059015128
"CMKLR1",-0.0250112116670116,8.55450767618336,-0.123426734227035,0.902819755020989,0.953520662783552,-6.36017168302194
"ST8SIA3",-0.00689768177241095,5.60809993893322,-0.123373711305877,0.902861282374697,0.953520662783552,-6.36017830350208
"GPHN",0.0135856157167267,7.05677887328208,0.12323074461318,0.902973254764301,0.953520662783552,-6.36019614026942
"STC2",0.0144242322247335,7.17589434319858,0.123106747202743,0.90307037196035,0.953520662783552,-6.36021159367182
"EIF1AX",-0.0351926176046564,7.3912266694994,-0.123083917936324,0.903088252456548,0.953520662783552,-6.36021443711704
"GRK4",-0.00773993581630718,7.1670659768456,-0.122993417994206,0.903159134963163,0.953520662783552,-6.36022570394104
"SPINK5",0.0159014058146516,7.58793425203333,0.122955993092975,0.903188447606843,0.953520662783552,-6.36023036074913
"KRT1",-0.00961789672213442,7.47647052135902,-0.122889430332253,0.903240582506834,0.953520662783552,-6.36023863970541
"INPP5D",-0.0129162334174366,7.76681838490257,-0.12256216961776,0.903496914039851,0.953700405288069,-6.36027927868511
"FSHR",0.00717994181629812,5.88731258538061,0.122488085220868,0.903554943168216,0.953700405288069,-6.36028846340464
"ACSF2",0.0165578318791081,8.21588599621024,0.122355417198715,0.903658861288154,0.953734041370698,-6.36030489725432
"HLA-DOA",0.0173272504699572,8.00941282927962,0.122256332460409,0.903736474956286,0.953736595462039,-6.360317159474
"KCNAB2",-0.0202894652089678,9.13633447246993,-0.122168362846264,0.903805382902155,0.953736595462039,-6.36032803782873
"ASPA",0.0240389252393053,6.9981901151882,0.121990052378012,0.903945058589021,0.95379239186521,-6.3603500637764
"SPANXA1",0.00762226972675909,7.54916026833436,0.121829178381995,0.904071078505354,0.95379239186521,-6.36036990829914
"PNISR",-0.028185255351012,9.44446439721755,-0.121824908589512,0.904074423263034,0.95379239186521,-6.36037043464075
"TECR",0.0179053323478849,9.60474639235263,0.121713052001353,0.904162047179298,0.953808815628974,-6.36038421675156
"MIR636",-0.0224775062484006,9.17340183159319,-0.121607949400778,0.904244381428201,0.953813185713095,-6.36039715516616
"TDRD12",-0.0112127803797132,7.30318305896123,-0.121103846205892,0.904639296091474,0.953813185713095,-6.36045905646281
"IKBKAP",-0.00866040201180837,5.34403733958087,-0.121058861664694,0.904674538223118,0.953813185713095,-6.36046456785403
"EFEMP2",-0.0167538626017342,10.3103996670045,-0.120999226825577,0.904721258110913,0.953813185713095,-6.36047187100994
"DDX1",-0.00873164770049685,10.5679164367908,-0.120976756518677,0.904738862177036,0.953813185713095,-6.36047462189458
"GALK1",0.0113142622038952,7.62490571311437,0.120935789478973,0.904770957393286,0.953813185713095,-6.36047963589344
"DMD",0.0350529333036162,6.30495136628937,0.120934838017939,0.904771702807856,0.953813185713095,-6.36047975232361
"CELSR3-AS1",-0.00605547230140483,7.02886497610236,-0.120925859167637,0.904778737221025,0.953813185713095,-6.36048085101926
"NR0B1",-0.0061864204847673,5.51067813833325,-0.120879956845617,0.9048146991765,0.953813185713095,-6.36048646657703
"MANBA",-0.0160632901979368,9.18023626705527,-0.120573941808536,0.90505445050876,0.953989947554105,-6.36052384915946
"PTBP2",0.020345042189001,8.43010224752407,0.120459071793197,0.905144449248644,0.954008844231571,-6.36053785717083
"ZNF821",0.00618920145794383,7.10199715931394,0.120149593554847,0.905386926737062,0.954117181440266,-6.36057553064116
"CH25H",-0.0432074720217903,8.52511152400444,-0.120143888773348,0.905391396545379,0.954117181440266,-6.36057622418829
"CLN6",0.0122972569005801,7.75199241019194,0.119814846578815,0.905649212962502,0.954312898581805,-6.36061617116257
"NFKBIA",0.0196736431684157,12.5852212883451,0.119691089305522,0.905746183988295,0.954323321333411,-6.36063116745079
"PDZK1",-0.00506916415357398,4.86736478203204,-0.11961820409186,0.905803294495201,0.954323321333411,-6.36063999207476
"LPO",0.00654371625573359,6.65724825648769,0.119363469382006,0.906002900485949,0.95445765170971,-6.36067079207226
"TLX3",-0.00593727446458248,6.23832285365774,-0.119089342017072,0.906217709311066,0.954607975342239,-6.36070386358017
"H1F0",-0.0252832587529664,9.5219470022997,-0.118916092515517,0.90635347304694,0.954675015733456,-6.36072472572902
"HOXA10-HOXA9",0.0202375130602163,8.15963576713605,0.118688176252588,0.906532079807552,0.954714103727156,-6.3607521244717
"SETD2",-0.010886999163698,9.72641719052535,-0.118597187489221,0.906603384630901,0.954714103727156,-6.36076304793901
"HOXC10",-0.0387314317474971,9.31303988681662,-0.118530057309222,0.906655992801595,0.954714103727156,-6.36077110174982
"SELP",-0.0276387742500077,10.0762233794426,-0.118500595732614,0.906679081208286,0.954714103727156,-6.36077463490629
"FAHD2A",0.0157856913086365,8.12282567219567,0.118015644187161,0.907059139404026,0.954960569224663,-6.36083266627921
"MIEF1",0.0140967406306336,7.77147162339907,0.117969037389354,0.907095666507178,0.954960569224663,-6.36083823092858
"POMZP3",0.0289923744008719,8.24679290712232,0.117902948319175,0.907147462792631,0.954960569224663,-6.36084611791303
"BDKRB2",0.0297121624370217,9.36912832647627,0.117596569711517,0.907387587772622,0.954960569224663,-6.36088262307462
"LBP",-0.0476072895594628,8.8732730923935,-0.117596268184282,0.907387824099771,0.954960569224663,-6.360882658955
"SPAG6",-0.00586401676367615,6.8474270038026,-0.117587006721892,0.907395082934235,0.954960569224663,-6.36088376098274
"CEBPA",0.0365200267703052,9.90432363319205,0.117503638560261,0.907460424571725,0.954960569224663,-6.36089367711481
"FBXO28",-0.0168156717036469,8.98642142523516,-0.117194929116054,0.907702388219007,0.954960569224663,-6.36093033504672
"HCCS",0.0157175788960205,8.19680365394479,0.117193366262248,0.907703613192796,0.954960569224663,-6.36093052038391
"MGA",0.0136527885300851,8.06183432754676,0.116885206242204,0.907945155349888,0.954960569224663,-6.36096701652452
"TRIM8",0.0139002131408511,9.96008585190327,0.116865639347068,0.907960492590778,0.954960569224663,-6.36096933063892
"GCM2",-0.00571931762230401,4.68275402549038,-0.116855474118644,0.907968460479306,0.954960569224663,-6.36097053269539
"C2CD5",-0.0183920151681586,9.51412001411263,-0.116833649643273,0.907985567357613,0.954960569224663,-6.36097311312589
"HPS4",-0.0140290371138921,8.5314387286389,-0.116782444537703,0.908025704102635,0.954960569224663,-6.36097916550385
"CD59",0.0159053748817744,12.2814211951648,0.116728956827026,0.908067630317925,0.954960569224663,-6.36098548485297
"SLC44A4",0.00603415953307002,6.06419908468143,0.116559635594952,0.908200354162351,0.954960569224663,-6.36100547038279
"C4orf46",-0.0131495881765621,12.5128662858149,-0.116511189830269,0.908238329276974,0.954960569224663,-6.36101118326086
"NBPF1",-0.0157272048402459,11.6329049252721,-0.116386129350607,0.908336361294621,0.954960569224663,-6.36102591982336
"EIF4EBP1",0.015891694597694,9.00467230167853,0.116365866281375,0.908352245185963,0.954960569224663,-6.36102830604387
"DNTTIP2",0.0186253898892827,10.1430544488721,0.116361061326686,0.90835601171774,0.954960569224663,-6.3610288718243
"POLG2",-0.00934474972634574,8.33329804746933,-0.115738982358046,0.908843668573381,0.955339790178324,-6.36110192416112
"PGM3",-0.020975946271627,7.47189854250829,-0.115716785675943,0.908861069556216,0.955339790178324,-6.36110452354765
"TP53TG3",-0.0138832774005801,7.53603137207198,-0.115455470071309,0.909065930174538,0.955351845803205,-6.36113508798974
"TAAR5",-0.00824132100295137,7.21093411031091,-0.11543080424031,0.909085267498009,0.955351845803205,-6.36113796943194
"THRA",0.00559168277173194,7.19631393893111,0.115377969395995,0.909126688735211,0.955351845803205,-6.36114413948589
"CNBP",0.0110255631653844,11.951408355088,0.115333910547629,0.909161230005513,0.955351845803205,-6.36114928252146
"SUSD5",0.0337664843496098,5.79586542213884,0.115079636931459,0.909360579089437,0.955485472726375,-6.36117892581076
"CDRT1",-0.00679343947803103,6.0065143850496,-0.114949186814005,0.909462853607257,0.955517088118046,-6.3611941083586
"SLITRK5",-0.00519226332143248,6.48998241163799,-0.114518971632318,0.909800158987189,0.955795611469319,-6.3612440574177
"IFFO1",-0.0196087535633401,10.0631506540537,-0.114384178360482,0.909905845703451,0.955830781650391,-6.3612596687643
"DMP1",0.00505528857583598,4.7629634823482,0.114044509803994,0.910172175530758,0.956034683978784,-6.36129892669504
"ZNF669",-0.00881774096148983,6.34343722905335,-0.113870895242446,0.910308308670602,0.956101807654746,-6.36131894753785
"RORC",-0.00996130300487136,8.87281842501459,-0.113468002735623,0.910624232036639,0.956357740357743,-6.36136529081224
"PXN",-0.0116354671748005,9.2378597045593,-0.113134236779702,0.910885962040532,0.956556721898494,-6.36140355844518
"PSMB6",0.00711912624643117,10.5031262364121,0.112852499880844,0.911106900317984,0.956712838292016,-6.36143577309175
"PAF1",0.0142693769140559,8.56266862203996,0.112739975539577,0.911195144033461,0.956721893284782,-6.36144861704234
"ZNF271",0.0162143274366295,8.02044222699773,0.112657177786411,0.911260076341658,0.956721893284782,-6.361458059715
"CAD",0.0103311652322072,8.85238722587755,0.112419090932358,0.911446794210666,0.956787218414038,-6.36148517372592
"MINOS1-NBL1",0.0233766538613964,12.3046161738715,0.112393505284152,0.911466859877693,0.956787218414038,-6.36148808408297
"FRY",0.0275081547909065,9.30070918057662,0.112263051692967,0.911569169665331,0.956818737519625,-6.3615029128376
"CDH7",0.00687219908647518,6.81199286800767,0.112029566757759,0.911752286912419,0.956920564275308,-6.36152941029261
"FH",-0.0082712132405745,5.21616059860175,-0.111793222451426,0.911937651786471,0.956920564275308,-6.36155617612579
"ZNF674",-0.00489171599155256,4.55629704026177,-0.111776394890511,0.911950849839708,0.956920564275308,-6.36155807968247
"SLC22A8",-0.00881235401397345,6.77761666890381,-0.111770661958164,0.911955346251643,0.956920564275308,-6.36155872813424
"NEFH",0.0121016766725223,7.29540452682607,0.111650026822365,0.912049962622801,0.956943988208467,-6.36157236546514
"B3GALT2",0.00446146593950721,4.54596275794291,0.111312535931256,0.91231467002882,0.957145857745224,-6.36161043934627
"CCL23",0.0215879105169825,6.16572183342288,0.111058731332036,0.912513745806605,0.957278843972264,-6.36163899634471
